id	source_verse	text	id_range_end	source_verse_range_end
60002007	60002007	इस कारण से, तुम जो यीशु मसीह पर भरोसा करते हो {परमेश्वर} तुम्हारा सम्मान करेगा। हालाँकि, जो उस पर भरोसा करने से इन्कार कर देते हैं {वे ऐसे राजमिस्त्रियों के समान हैं जिनके बारे में भजन में किसी ने लिखा है}: “जिस पत्थर को राजमिस्त्रियों ने ठुकरा दिया, वही भवन का सबसे महत्वपूर्ण पत्थर बन गया।”		
60002008	60002008	{यशायाह ने} {पवित्रशास्त्र में यह भी लिखा कि मसीह ऐसा होगा अर्थात} “एक ऐसे पत्थर के समान जिससे लोग ठोकर खाते हैं, और एक ऐसी चट्टान के समान जो लोगों को आहत करती है।” {जिस प्रकार से लोग चट्टान पर चढ़ने से घायल हो जाते हैं,} वैसे ही लोग इसलिए आहत हो जाते हैं क्योंकि वे परमेश्वर के संदेश की अवज्ञा करते हैं; यह वही है जो परमेश्वर ने निर्धारित किया है कि उनके साथ घटित होगा।		
60002009	60002009	{उनके विपरीत}, तुम {विश्वासी लोग} ऐसे लोग हो जिनको परमेश्वर ने {अपने लिए} चुन लिया है। {तुम} याजकों के उस समूह के समान हो {जो परमेश्वर की आराधना करते हैं} और {उसके साथ} शासन करता है। {तुम} लोगों का ऐसा समूह हो जिसे परमेश्वर ने {अपने लिए} अलग कर लिया है। {तुम} ऐसे लोग हो जो परमेश्वर के हैं ताकि तुम उन प्रशंसनीय कामों की घोषणा कर सको जो उसने किए हैं। जब तुम पापी थे और परमेश्वर के विषय में अज्ञानी ही थे, तब उसने तुम को तुम्हारे पुराने जीवन से बाहर निकाला, और उसने तुम को अपने बारे में अद्भुत सच्ची बातें समझाईं।		
60002010	60002010	{जो होशे ने लिखा वह तुम्हारे बारे में सत्य है} जो पहले “प्रजा नहीं” हुआ करते थे, परन्तु अब “परमेश्वर की प्रजा” हो। किसी समय पर “परमेश्वर ने तुम्हारे साथ दयालु होकर व्यवहार नहीं किया था,” परन्तु अब “उसने तुम्हारे साथ दयालु होकर व्यवहार किया है।”		
60002011	60002011	हे संगी विश्वासियों जिनसे मैं प्रेम करता हूँ, तुम उन परदेशियों के समान हो {जिनका वास्तविक घर स्वर्ग में है}। इसलिए मैं तुम से उन कामों को न करने का आग्रह करता हूँ जिनको तुम्हारा पापी मानवीय स्वभाव करना चाहता है। वे अभिलाषायें तुम्हें नष्ट कर देंगीं।		
60002012	60002012	जो परमेश्वर को नहीं जानते, उनके मध्य में अच्छा व्यवहार इसलिए करो ताकि, जिन कामों को तुम कर रहे हो, और जिनको वे कपटपूर्वक बुरा कहते हैं, तो वे देखेंगे कि तुम {वास्तव में} अच्छे काम कर रहे हो, और जब परमेश्वर सबका न्याय करने के लिए आएगा तब वे उसका सम्मान करेंगे।		
60002013	60002013	प्रभु यीशु का सम्मान करने के लिए, उस हर एक जन की आज्ञा का पालन करो जिनके पास {लोगों पर शासन करने का} अधिकार है। इसमें राजा भी सम्मिलित है, क्योंकि उसके पास सर्वश्रेष्ठ {मानवीय} अधिकार है।		
60002014	60002014	इसमें राज्यपाल भी सम्मिलित हैं, क्योंकि राजा ने उन्हें बुरे काम करने वालों को दंडित करने और अच्छे काम करने वालों की प्रशंसा करने के लिए भेजा है।		
60002015	60002015	{जो लोगों पर शासन करते हैं उनकी आज्ञा का पालन करो,} क्योंकि परमेश्वर यही चाहता है: {वह चाहता है कि तुम} अच्छे काम करो ताकि मूर्खों को {जो परमेश्वर को नहीं जानते} अज्ञानतापूर्वक यह कहने से रोक दो कि तुम ने बुरे काम किए हैं।		
60002016	60002016	{जो लोगों पर शासन करते हैं उनकी आज्ञा का पालन करो} उन लोगों के रूप में जो स्वेच्छा से ऐसा करने के लिए स्वतंत्र हैं, परन्तु बुरे कामों को छिपाने के लिए स्वतंत्र लोगों के रूप में अपने पद का उपयोग करने का प्रयास मत करो। बजाए इसके, ऐसे लोगों के रूप में {आज्ञा का पालन करो} जैसा परमेश्वर की सेवा करने वालों को करना चाहिए।		
60002017	60002017	सभी के प्रति आदरभाव रखो। {अपने} सब संगी विश्वासियों से प्रेम रखो। परमेश्वर का भय मानो। राजा के प्रति आदरभाव रखो।		
60002018	60002018	हे घरेलू दासों तुम {जो विश्वासी हो}, सम्पूर्ण भक्तिभाव से अपने स्वामियों के अधीन रहो। {ऐसा} न केवल उन {स्वामियों} के साथ करो जो तुम्हारे प्रति बहुत दयालु होकर व्यवहार करते हैं, बल्कि उनके साथ भी जो तम्हारे प्रति अन्याय के साथ व्यवहार करते हैं।		
60002019	60002019	{अपने स्वामियों के अधीन रहो,} क्योंकि यह एक ऐसी बात है जिसे परमेश्वर पसंद करता है—यदि कोई व्यक्ति कठिनाइयों को सहन करता है और अयोग्य रूप से इसलिए पीड़ित होता है क्योंकि वह व्यक्ति जानता है कि परमेश्वर कौन है {और वह क्या चाहता है}।		
60002020	60002020	{अपने स्वामियों के अधीन रहो,} क्योंकि उस समय यदि तुम सह लेते हो जब कोई तुम को इसलिए पीटता है क्योंकि तुम ने पाप किया है तो निश्चित रूप से तुम्हारे लिए कोई सम्मान नहीं है। हालाँकि, यह कुछ ऐसा है जिस पर परमेश्वर अनुग्रह करता है: यदि तुम दुःख उठाते हुए सह लेते हो, भले ही तुम ने वह किया हो जो भला है।		
60002021	60002021	{इस पर परमेश्वर इसलिए अनुग्रह करता है} क्योंकि उसने तुम को भलाई करते हुए दुःख उठाने के लिए बुलाया है। {उसने तुम को इसके लिए इसलिए बुलाया है} क्योंकि तुम्हारे लिए एक उदाहरण बनने को मसीह ने भी तुम्हारी खातिर दुःख उठाया ताकि जो उसने किया तुम उसका अनुकरण करो।		
60002022	60002022	“उसने कभी पाप नहीं किया। और उसने लोगों को धोखा देने के लिए कभी कुछ भी नहीं कहा।”		
60002023	60002023	जब लोगों ने उसे अपमानित किया, तो उसने उलटा उनको अपमानित नहीं किया। जब उसने दुःख उठाया, तो उसने {उनको जिन्होंने उसे पीड़ित किया} कभी धमकी नहीं दी। बजाए इसके, उसने परमेश्वर पर, जो हमेशा सच्चा न्याय करता है भरोसा किया, {यह साबित करने के लिए कि वह निर्दोष था}।		
60002024	60002024	मसीह ने स्वयं अपनी देह में हमारे पापों के लिए दंड सहा, {जब वह} क्रूस पर उस उद्देश्य के लिए मरा कि हम सही तरीके से जीवन व्यतीत करें क्योंकि हम अब पाप के द्वारा नियंत्रित नहीं हैं। परमेश्वर ने तुम्हें इसलिए चंगा किया क्योंकि लोगों ने मसीह को घायल किया था।		
60002025	60002025	{परमेश्वर ने तुम को इसलिए चंगा किया} क्योंकि तुम खोई हुई भेड़ के समान {परमेश्वर से विमुख} हो गए थे, परन्तु अब परमेश्वर तुम को यीशु के पास वापस लेकर आया है, जो तुम्हारी चिन्ता करता है और तुम्हारी रखवाली ऐसे करता है {जैसे कोई चरवाहा अपनी भेड़ों की चिन्ता करता है}।		
60003001	60003001	उसी रीति से, हे स्त्रियों {तुम जो विश्वासिनी हो}, अपने-अपने पतियों के अधीन रहो। {ऐसा ही करो} ताकि तुम ऐसे पतियों को उनसे बिना कुछ कहे विश्वासी बनने के लिए सहमत कर लो जो {मसीह के बारे में} संदेश पर विश्वास नहीं करते।		
60003002	60003002	{वे मसीह पर विश्वास इसलिए करेंगे} क्योंकि वे तुम को ईमानदारी से बर्ताव करते हुए और {उनके प्रति} आदरपूर्वक {व्यवहार करते हुए} देखते हैं।		
60003003	60003003	अलबेले केशविन्यास बनाकर या सोने के गहने या बढ़िया कपड़े पहनकर अपने शरीर के बाहरी हिस्से को सुंदर मत बनाओ।		
60003004	60003004	बजाए इसके, अपने अनदेखे मन को इस तरह से सुंदर बनाओ कि वह कभी फीका न पड़े। मेरा अर्थ है, विनम्र और शान्तिपूर्ण मनोवृत्ति अपनाओ। यह एक ऐसी बात है जिसे परमेश्वर बहुत महत्व देता है।		
60003005	60003005	{ऐसा इसलिए करो} क्योंकि यह वह तरीका है जिससे बहुत समय पहले पवित्र जीवन व्यतीत करने वाली स्त्रिओं ने अपने आप को सुंदर बनाया। उन्होंने परमेश्वर पर भरोसा किया और अपने पतियों के अधीन हो गईं।		
60003006	60003006	उदाहरण के लिए, सारा ने अपने पति अब्राहम की आज्ञा का पालन किया और उसे {अपना} स्वामी कहा। यदि तुम अच्छे कर्म करती हो और तुम को किसी भी भयानक घटना के होने का भय नहीं होगा तो परमेश्वर तुम को अपनी पुत्रियाँ समझेगा।		
60003007	60003007	उसी रीति से, हे पुरुषों {तुम जो विश्वासी हो}, अपनी-अपनी पत्नियों के साथ सही समझ के साथ जीवन व्यतीत करो। {उनके साथ वैसा ही व्यवहार करो} जैसा तुम किसी ऐसे जन के साथ {व्यवहार करोगे} जो {तुम्हारी तुलना में} दुर्बल है। उनका आदर ऐसे लोगों के रूप में करो जो तुम्हारे साथ परमेश्वर का अनुग्रहकारी उपहार, अर्थात अनन्त जीवन भी प्राप्त करेंगे। {ऐसा ही करो} ताकि कोई भी बात तुम्हें प्रार्थना करने से न रोके।		
60003008	60003008	{मेरे पत्र के इस भाग को} समाप्त करने के लिए, मैं तुम सब से {कहता हूँ}, कि {अपने मध्य में} एक जैसी मानसिकता रखो। {एक-दूसरे के प्रति} सहानुभूति रखो। संगी विश्वासियों के रूप में एक दूसरे से प्रेम करो। {एक-दूसरे के प्रति} करुणा के साथ व्यवहार करो। विनम्र बनो।		
60003009	60003009	जब लोग तुम्हारे साथ बुराई करें अथवा तुम्हारा अपमान करें, तो उनके साथ वैसा ही मत करना। बजाए इसके, उनको आशीष देना, क्योंकि परमेश्वर ने तुम को ऐसा ही करने के लिए चुना है ताकि वह तुम को आशीष दे।		
60003010	60003010	{हम जानते हैं कि यह इसलिए सत्य है} क्योंकि, {जैसा कि दाऊद ने लिखा था,} “उन लोगों के लिए जो सचमुच अच्छे जीवन का आनन्द लेना चाहते हैं, उनको बुरी बातें नहीं बोलनी चाहिए और न ही छल की बातें कहनी चाहिए।		
60003011	60003011	{बजाए इसके} वे बुराई करने से इन्कार करें, और भलाई करें। उन्हें अन्य लोगों के साथ शान्तिपूर्ण सम्बन्ध बनाने के लिए लगन से प्रयास करना चाहिए।		
60003012	60003012	{उनको इन बातों को अवश्य करना चाहिए,} क्योंकि परमेश्वर धर्मी लोगों पर दृष्टि रखता है। वह धर्मी लोगों की प्रार्थनाओं को सुनता है {और उत्तर देता है}, परन्तु वह बुराई करने वाले लोगों का विरोध करता है।”		
60003013	60003013	यदि तुम भले काम करने के लिए उत्सुक हो तो इसकी सम्भावना नहीं है कि कोई तुम को हानि पहुँचाएगा।		
60003014	60003014	हालाँकि, भले ही यदि तुम को इसलिए दुःख उठाना पड़े क्योंकि तुम ने जो किया वह सही था, परमेश्वर तुम को आशीष देगा। “उन बातों से मत डरो या परेशान मत हो जिनसे दूसरे लोग डरते हैं।”		
60003015	60003015	बजाए इसके, अपने-अपने मनों में यह स्वीकार कर लो कि प्रभु मसीह पवित्र है। सर्वदा उत्तर देने के लिये तैयार रहो जो कोई भी इस विषय में बताने के लिए तुम से पूछे कि इतनी दृढ़ता से तुम क्या आशा रख रहे हो {जिसे परमेश्वर तुम्हारे लिए पूरी करेगा}।		
60003016	60003016	परन्तु विनम्रतापूर्वक और आदरपूर्वक तथा कोई दुष्ट काम न करते हुए {उनको उत्तर देना}, ताकि परमेश्वर उन लोगों को लज्जित करे जो उन भले कामों को तुच्छ जानते हैं जिनको तुम मसीह के साथ जुड़े हुए लोगों के रूप में करते हो। {परमेश्वर उनको लज्जित करेगा} उन बातों के विषय में जिनको वे तुम्हारे विरोध में कपटपूर्वक बोल रहे हैं।		
60003017	60003017	{इन बातों को इसलिए करो} क्योंकि, यदि परमेश्वर चाहता है {कि तुम दुःख उठाओ}, तो तुम ने वह किया जो भला है, क्योंकि यह तुम्हारे लिए दुःख उठाना उसकी तुलना में बेहतर है कि तुम इसलिए {दुःख उठाओ} क्योंकि तुम ने वह किया जो बुरा है।		
60003018	60003018	{यह इसलिए सत्य है} क्योंकि मसीह ने भी दुःख उठाया। {अन्य लोगों} के पापों की खातिर एक समय पर {उसने दुःख उठाया}। वह एक धर्मी मनुष्य होकर अधर्मी लोगों के लाभ के लिए {मरा}। तुम को परमेश्वर के साथ रहने में सक्षम करने के लिए {वह मरा}। यद्यपि लोगों ने उसकी हत्या कर दी, परमेश्वर के आत्मा ने उसे फिर से जीवित कर दिया।		
60003019	60003019	उसी आत्मा ने उसे जाकर उन {बुरी} आत्माओं पर {परमेश्वर की विजय} की घोषणा करने के लिए भी सक्षम किया जिनको परमेश्वर ने बंदी बना रखा था।		
60003020	60003020	{उन बुरी आत्माओं ने} बहुत समय पहले, नूह के जीवनकाल में परमेश्वर की अवज्ञा की थी। जिस समय नूह एक बड़ी नाव बना रहा था, तब परमेश्वर ने {यह देखने के लिए धीरज धरकर इन्तजार किया कि क्या मनुष्य बुराई करने से रुकेगा}। उस नाव में {केवल} कुछ ही लोग {बचाए गए}। विशेष रूप से, परमेश्वर ने {जलप्रलय के} पानी से केवल आठ लोगों को सुरक्षित निकाला।		
60003021	60003021	वह पानी एक प्रतीक है जो बपतिस्मे का प्रतिनिधित्व करता है जिससे इस समय में तुम्हारा उद्धार होता है। {यह बपतिस्मा} तुम्हारी देह के मैल को नहीं धोता। बजाए इसके, यह दर्शाता है कि हम परमेश्वर से हमें आश्वस्त करने के लिए कह रहे हैं कि उसने हमारे पापों को क्षमा कर दिया है। {यह बपतिस्मा} परमेश्वर के यीशु मसीह को फिर से जीवित करने के माध्यम से तुम्हारा उद्धार करता है।		
60003022	60003022	परमेश्वर द्वारा प्रत्येक दुष्ट और शक्तिशाली आत्मा को उसके अधीन करने के बाद, मसीह स्वर्ग में चला गया, जहाँ वह परमेश्वर के साथ सर्वोच्च सम्मान के स्थान पर विराजमान है।		
60004001	60004001	इसलिए, क्योंकि मसीह ने शारीरिक रूप से दुःख उठाया, अपने आपको {मसीहियों के रूप में दुःख उठाने के लिए} तैयार करो। {उस दुःख के बारे में} विचार करने के द्वारा जिस तरह से यीशु ने {उस दुःख के बारे में} विचार किया था {ऐसा इसलिए करो} क्योंकि जो लोग शारीरिक रूप से दुःख उठाते हैं वे अब पाप में सम्मिलित नहीं हैं		
60004002	60004002	ताकि वे उन कामों को न करें जो पापी लोग अपने शेष जीवन में करना चाहते हैं। बजाए इसके, वे उन कामों को करने के लिए जीवन व्यतीत करते हैं जिनको परमेश्वर चाहता है कि वे करें।		
60004003	60004003	{मैं तुम से यह इसलिए कहता हूँ} क्योंकि तुम पहले ही अपने जीवन का बहुत अधिक समय उन कामों को करने में लगा चुके हो जिनको परमेश्वर को नहीं जानने वाले लोग करना पसंद करते हैं। {उनकी तरह,} तुम ने यौन अनैतिक और वासनापूर्ण कार्य किए, नशे में धुत हो गए, अनैतिक समारोहों और मद्यपान वाले समारोहों में भाग लिया, और मूर्तियों की पूजा की, जिसे परमेश्वर ने मना किया हुआ है।		
60004004	60004004	उन बातों के सम्बन्ध में, जो लोग परमेश्वर को नहीं जानते, वे इस बात से चकित हैं कि जब वे ये लापरवाही वाले अनैतिक काम करते हैं तो तुम {अब} उनके साथ सम्मिलित नहीं होते हो। इसके परिणामस्वरूप, वे {तुम्हारे बारे में} बुरी बातें बोलते हैं।		
60004005	60004005	{एक दिन} इन लोगों को परमेश्वर के सम्मुख {जो कुछ उन्होंने किया है} उसे स्वीकार करना पड़ेगा। वही है जो सब लोगों का न्याय करेगा।		
60004006	60004006	यही कारण है कि क्यों {लोगों ने} {उन विश्वासियों को जो उस समय} मर चुके थे {यीशु के बारे में} सुसमाचार प्रचार किया: ताकि {उन विश्वासी को} जिन्हें, यद्दपि लोगों ने उनके जीवनकाल के दौरान मानवीय {मानकों} के अनुसार उनका आंकलन किया, वे पवित्र आत्मा के माध्यम से {अब} परमेश्वर के {मानकों} के अनुसार {सदाकाल का} जीवन व्यतीत करते हैं।		
60004007	60004007	{इस पृथ्वी पर की} सब बातें शीघ्र ही समाप्त हो जाएँगी। इसलिए अच्छी तरह से प्रार्थना करने के लिए समझदारी से और स्पष्ट रूप से विचार करो।		
60004008	60004008	सबसे महत्वपूर्ण बात यह है कि एक-दूसरे से ईमानदारी से प्रेम करो, क्योंकि यदि तुम दूसरों से प्रेम करते हो, तो तुम उनको उन बहुत से पापों के लिए क्षमा कर दोगे {जिनको वे तुम्हारे विरोध में कर सकते हैं}।		
60004009	60004009	उन संगी मसीहियों के लिए भोजन और सोने के लिए जगह उपलब्ध करवाओ {जो तुम्हारे पास आते हैं}, और इसे हर्ष के साथ करो।		
60004010	60004010	परमेश्वर ने तुम को जो वरदान दिए हैं, उनसे अपने संगी विश्वासियों की सेवा करो। उन विभिन्न वरदानों का अच्छी तरह से प्रबन्धन करो जो परमेश्वर ने तुम को दिए हैं।		
60004011	60004011	जो बोलते हैं {उनको ऐसे बोलना चाहिए} कि मानो वे उन बातों को {बोल रहे हों} जो परमेश्वर ने बोली हैं। वे जो {दूसरों की} सेवा करते हैं उनको {उनकी सेवा} उस सामर्थ्य से करनी चाहिए जो परमेश्वर उनको देता है। {ऐसा ही करो} ताकि वह सब कुछ {करने} के द्वारा तुम परमेश्वर की महिमा करो जिसे करने में यीशु मसीह तुम को सक्षम बनाता है। मैं प्रार्थना करता हूँ कि हर कोई देखे कि वह सदाकाल तक कितना महिमामय और शक्तिशाली है। ऐसा ही हो!		
60004012	60004012	हे संगी विश्वासियों जिनसे मैं प्रेम रखता हूँ, उन कष्टदायक बातों से चकित मत हो जिनका तुम अनुभव कर रहे हो। {वे बातें} तुम्हारी परीक्षा ले रही हैं {जैसे लोग धातु को आग में डालकर परीक्षण करते हैं}। {ऐसा मत सोचो कि} तुम्हारे साथ कुछ असामान्य घटित हो रहा है।		
60004013	60004013	बजाए इसके, इस हद तक आनन्दित रहो कि तुम भी उसी तरह का दुःख उठा रहे हो जो मसीह ने उठाया था। {दुःख उठाने पर आनन्दित रहो,} ताकि जब मसीह वापस आकर सब पर यह प्रकट करे कि वह कितना गौरवशाली है, तो तुम भी अत्यन्त प्रसन्न हो जाओ।		
60004014	60004014	यदि अन्य लोग तुम्हारा अपमान इसलिए करते हैं क्योंकि तुम मसीह पर विश्वास करते हो, तो परमेश्वर ने तुम को आशीष दी है, क्योंकि {तुम्हारा दुःख} दर्शाता है कि परमेश्वर का आत्मा तुम्हारे भीतर वास करता है, अर्थात वह आत्मा जो प्रकट करता है कि परमेश्वर कितना महान है।		
60004015	60004015	सुनिश्चित करो कि तुम को इसलिए कष्ट न हो क्योंकि तुम ने किसी की हत्या की है या कुछ भी चुराया है या किसी अन्य प्रकार की बुराई की है या तुम ने किसी अन्य के मामलों में हस्तक्षेप किया है।		
60004016	60004016	परन्तु यदि तुम इसलिए दुःख उठाते हो क्योंकि तुम मसीही हो, तो लज्जित न हो। बजाए इसके, परमेश्वर की स्तुति करो कि तुम “मसीही” कहलाते हो।		
60004017	60004017	{मैं यह इसलिए कहता हूँ} क्योंकि अब समय आ गया है कि परमेश्वर लोगों का न्याय करना आरम्भ करे, और सर्वप्रथम वह अपने लोगों का न्याय करेगा। चूँकि सर्वप्रथम वह हम विश्वासियों का {न्याय करेगा}, तो इस बारे में विचार करो कि अंत में उन लोगों के लिए कितनी {भयानक बात} होगी जो उस सुसमाचार का पालन नहीं करते जो उसकी ओर से आता है!		
60004018	60004018	{सुलैमान} ने भी {पवित्रशास्त्र में लिखा}, “यदि धर्मी लोगों को स्वर्ग जाने से पहले कई कठिन परीक्षाओं का सामना करना अवश्य है, तो अधर्मी और पापी लोगों को निश्चित रूप से कितना अधिक दुःख उठाना पड़ेगा!”		
60004019	60004019	अतः, जो लोग इसलिए दुःख उठाते हैं क्योंकि परमेश्वर चाहता है कि {वे दुःख उठाएँ} तो भला काम करते रहना जारी रखते हुए उनको अपने जीवनों से परमेश्वर पर भरोसा करना चाहिए। परमेश्वर ही है जिसने उनकी सृष्टि की, और जो करने का वह वादा करता है उसे वह हमेशा करता है।		
60005001	60005001	अब मैं {, पतरस,} तुम्हारे मध्य में उन लोगों से आग्रह करता हूँ जो प्राचीन हैं {अर्थात जो विश्वासियों की सभाओं का नेतृत्व करते हैं}; {मैं भी} एक प्राचीन हूँ। मैंने व्यक्तिगत रूप से मसीह को दुःख उठाते देखा है, और मैं उसके महिमामय स्वभाव में सहभागी होऊँगा जिसे परमेश्वर शीघ्र ही प्रकट करेगा।		
60005002	60005002	{हे प्राचीनों,} तुम्हारे साथ के विश्वासियों की देखभाल ऐसे करो जैसे कि तुम चरवाहे हो जो अपने भेड़ों के झुंड की देखभाल करते हैं। {उनकी देखभाल करो} इसलिए नहीं कि तुम को यह करना चाहिए, बल्कि इसलिए कि तुम वास्तव में वह चाहते हो, जैसा परमेश्वर चाहता है। लालची होकर {ऐसा न करो} कि {ऐसा करके धन प्राप्त करो}, बल्कि इसे उत्साहपूर्वक करो।		
60005003	60005003	परमेश्वर ने तुम को जो लोग सौंपे हैं, उन पर प्रभुता करने वाले अधिकारियों की तरह काम मत करो। बजाए इसके, {तुम अपने जीवनों को कैसे संचालित करते हो इसके द्वारा} उन विश्वासियों के लिए {अच्छे} उदाहरण बनो।		
60005004	60005004	{यदि तुम उन कामों को करते हो,} तो जब यीशु, जो हमारा शासक चरवाहे के समान है, प्रकट हो, तो वह तुम में से प्रत्येक {अगुवे} को पुरस्कार देगा। {वह पुरस्कार} महिमामय होगा और सदाकाल तक बना {रहेगा}।		
60005005	60005005	उसी रीति से, हे जवानों, तुम उन प्राचीनों की आज्ञा का पालन करो {जो विश्वासियों की सभाओं का नेतृत्व करते हैं}। अब तुम सभी {विश्वासियों} को एक-दूसरे के प्रति विनम्रतापूर्वक कार्य करना चाहिए क्योंकि {जो सुलैमान ने पवित्रशास्त्र में लिखा वह सत्य है:} “परमेश्वर अभिमानी लोगों का विरोध करता है, परन्तु वह विनम्र लोगों के प्रति दयालु होकर कार्य करता है।”		
60005006	60005006	चूँकि यह सच है, इसलिए परमेश्वर के सामने, जिसके पास {लोगों को बचाने और दण्ड देने का} अधिकार है, स्वयं को दीन बनाओ ताकि वह उचित समय पर तुम्हारा सम्मान करे।		
60005007	60005007	परमेश्वर पर भरोसा रखो कि जिन बातों से तुम चिन्तित होते हो वह उन सब की देखभाल इसलिए करेगा क्योंकि उसे तुम्हारी चिन्ता है।		
60005008	60005008	स्पष्ट रूप से और सतर्क रूप से विचार करो, {क्योंकि} तुम्हारा शत्रु शैतान है, और लोगों को नष्ट करने की खोज में वह चारों ओर घूम रहा है। वह उस सिंह के समान है जो गर्जता है और मारकर खाने के लिए लोगों को ढूँढ़ता है।		
60005009	60005009	{मसीह और उसके संदेश में} दृढ़तापूर्वक भरोसा करते हुए शैतान का विरोध करो। {ऐसा इसलिए करो} क्योंकि तुम जानते हो कि सम्पूर्ण संसार में तुम्हारे संगी विश्वासी इसी रीति से दुःख उठाते हैं।		
60005010	60005010	परन्तु जब तुम थोड़े समय के लिए दुःख उठाते हो, तो परमेश्वर जो हर तरह से {तुम्हारे प्रति} दयालु होकर कार्य करता है, वह स्वयं ही {जो तुम ने खो दिया है} उसे पुनर्स्थापित कर देगा और तुम को हर तरह से पूर्णतः मजबूत करेगा। परमेश्वर ही है जिसने तुम को सदाकाल तक स्वर्ग में उसकी महिमामय उपस्थिति का अनुभव करने के लिए चुना है क्योंकि तुम मसीह से जुड़ गए हो।		
60005011	60005011	मैं प्रार्थना करता हूँ कि वह सदाकाल तक सामर्थी रूप से शासन करे। ऐसा ही हो!		
60005012	60005012	सीलास ने {जैसा कि मैंने उसे बताया} यह पत्र मेरे लिए लिखा है। मैं उसे एक विश्वासयोग्य संगी विश्वासी मानता हूँ। मैंने तुम को यह संक्षिप्त पत्र इसलिए लिखा ताकि तुम को प्रोत्साहित किया जा सके और तुम को यह बताया जा सके कि मैंने जो लिखा है वह परमेश्वर के सच्चे और अनुग्रहकारी संदेश के बारे में है। इस संदेश पर दृढ़तापूर्वक विश्वास करना जारी रखो!		
60005013	60005013	{यह नगर जिसे हम} बेबीलोन कहते हैं, इसमें से जिन विश्वासियों को परमेश्वर ने {उसके लोग होने के लिए} वैसे ही चुना, जैसे उसने तुम को चुना, तुम को अपना अभिवादन भेजते हैं। मरकुस, जो मेरे लिए एक पुत्र के समान है, वह भी {तुम को अपना अभिवादन भेजता है}।		
60005014	60005014	प्रेमपूर्वक एक-दूसरे को चुम्बन देकर यह दर्शाने के लिए नमस्कार करो कि तुम एक-दूसरे से प्रेम करते हो। मैं प्रार्थना करता हूँ कि परमेश्वर तुम सभी को जो मसीह से जुड़ गए हैं, शांति का अनुभव करवाता रहे।		
