id	source_verse	text	id_range_end	source_verse_range_end
51001010	51001010	कि प्रत्येक भले काम में फल लाते हुए और परमेश्वर के ज्ञान में बढ़ते हुए, हर मनभावन तरीके से प्रभु के लिए सुयोग्य चाल चलो,		
51001011	51001011	और उसकी महिमा की शक्ति के अनुसार सब प्रकार की सामर्थ्य और सब प्रकार से आनन्द के साथ सहनशीलता और धीरज में बलवन्त होते हुए,		
51001012	51001012	पिता का धन्यवाद करते रहो, जिस ने तुम्हें ज्योति में होकर पवित्र लोगों की विरासत में सहभागी होने के योग्य बनाया है।		
51001013	51001013	उसने हमें अंधकार के अधिकार से छुड़ाया और उसके प्रिय पुत्र के राज्य में हमें स्थानान्तरित कर दिया,		
51001014	51001014	जिसमें हमें छुटकारा, अर्थात पापों की क्षमा मिलती है।		
51001015	51001015	वह तो अदृश्य परमेश्वर का प्रतिरूप, अर्थात सारी सृष्टि में पहलौठा है।		
51001016	51001016	क्योंकि उसमें होकर स्वर्ग में की और पृथ्वी पर की, दृश्यमान और अदृश्य सारी वस्तुएँ रची गई थीं। चाहे सिंहासन हो या प्रभुत्व या सरकारें या अधिकारी, सभी वस्तुएँ उसके द्वारा और उसके लिए रची गई हैं।		
51001017	51001017	और सब वस्तुओं में वही पहला है, और उसी में सब वस्तुएँ स्थिर रहती हैं।		
51001018	51001018	और वही देह, अर्थात कलीसिया का सिर है। वही आरम्भ है, और मरे हुओं में से पहलौठा है, ताकि वह आप ही सब बातों में पहला हो जाए।		
51001019	51001019	क्‍योंकि सारी परिपूर्णता उसी में वास करने से प्रसन्‍न थी,		
51001020	51001020	और उसके क्रूस के लहू के द्वारा शान्ति स्थापित करके, चाहे पृथ्वी पर की वस्तुएँ हों या स्वर्ग में की वस्तुएँ, सारी वस्तुओं का उसके द्वारा अपने से मेलमिलाप कर ले।		
51001021	51001021	एक समय पर तुम भी अलग-थलग थे और बुरे कामों के कारण, विचारों में शत्रु थे।		
51001022	51001022	परन्तु अब मृत्यु के द्वारा उसकी शारीरिक देह से तुम्हारा मेलमिलाप हो गया है कि तुम को पवित्र और निर्दोष और दोषारारोपण से परे ठहराकर उसके सामने उपस्थित करे,		
51001023	51001023	यदि वास्तव में तुम स्थापित और दृढ़ होकर, विश्वास में बने रहो, और जो सुसमाचार तुम ने सुना उसकी आशा से दूर न हो जाओ, जिसे हर उस प्राणी पर प्रचार किया गया था जो स्वर्ग के नीचे {है}, जिसका मैं, पौलुस, सेवक बन गया।		
51001024	51001024	अब मैं तुम्हारे लिए {अपने} दुःखों में आनन्दित होता हूँ, और उसकी देह की खातिर, जो कि कलीसिया है, मसीह के क्लेशों की घटी को अपने शरीर में पूरा करता हूँ,		
51001025	51001025	जिसका मैं परमेश्वर के भण्डारीपन के अनुसार सेवक बन गया जो मुझे तुम्हारे लिए परमेश्वर के वचन को पूरा करने के लिए दिया गया था,		
51001026	51001026	वह रहस्य जो युगों से और पीढ़ियों से छिपा रहा, परन्तु अब उसके उन पवित्र लोगों पर प्रकट किया गया है,		
51001027	51001027	जिन पर परमेश्वर ने प्रकट करना चाहा जो अन्यजातियों के मध्य में इस रहस्य की महिमा का मूल्य {है}, जो कि तुम में रहने वाला मसीह है, जो महिमा की आशा है।		
51001028	51001028	हर एक मनुष्य को चेतावनी देते हुए, हम उसका प्रचार करते हैं और सम्पूर्ण बुद्धि समेत हर एक मनुष्य को सिखाते हैं ताकि हम प्रत्येक मनुष्य को मसीह में सिद्ध करके उपस्थित करें।		
51001029	51001029	इसी के लिए मैं परिश्रम भी करता हूँ, उसकी शक्ति के अनुसार प्रयास करते हुए जो सामर्थ्य के साथ मुझ में काम करती है।		
51002001	51002001	क्योंकि मैं चाहता हूँ कि तुम जान लो कि तुम्हारे और उनके लिए जो लौदीकिया में हैं और उन सब के लिए जिन्होंने मेरा शारीरिक मुँह नहीं देखा मैं कितना संघर्ष करता हूँ।		
51002002	51002002	ताकि उनके हृदय, प्रेम में और समझ के पूर्ण आश्वासन के सारे धन में एक साथ लाए जाकर, परमेश्वर, अर्थात मसीह के रहस्य के ज्ञान में प्रोत्साहित हो जाएँ,		
51002003	51002003	जिसमें बुद्धि और ज्ञान के सारे खजाने छिपे हुए हैं।		
51002004	51002004	मैं यह इसलिए कहता हूँ ताकि कोई जन तुम को प्रेरक बातों से धोखा न दे।		
51002005	51002005	क्योंकि भले ही यदि मैं शरीर में अनुपस्थित हूँ, तब पर भी, तुम्हारे अच्छे अनुशासन और मसीह में तुम्हारे विश्वास की सामर्थ्य को देखते हुए और आनन्द करते हुए, आत्मा में होकर मैं तुम्हारे साथ हूँ।		
51002006	51002006	इसलिए, जैसे तुम ने मसीह यीशु को प्रभु ग्रहण किया, तो उसी में चलते रहो,		
51002007	51002007	उसी में जड़ पकड़ते और उन्नति करते हुए तथा जैसा तुम को सिखाया गया, विश्वास में दृढ़ होते हुए, भरपूरी से धन्यवाद करते रहो।		
51002008	51002008	सावधान रहो, ऐसा न हो कि कोई व्यक्ति तुम को दार्शनिकता और खोखले छल के माध्यम से, पुरुषों की परम्परा के अनुसार, संसार की मौलिक शिक्षा के अनुसार बन्दी बना ले, और मसीह के अनुसार नहीं।		
51002009	51002009	क्योंकि उसमें ईश्वरत्व की सारी परिपूर्णता शारीरिक स्वरूप में वास करती है,		
51002010	51002010	और तुम उसी में भरपूर हो गए हो, जो सम्पूर्ण शासन और अधिकार का सिर है,		
51002011	51002011	जिसमें तुम्हारा खतना भी बिना हाथों के किए हुए ऐसे खतने के द्वारा किया गया था, और मसीह के खतने में शारीरिक देह को निकाल दिए जाने,		
51002012	51002012	बपतिस्मे में उसके साथ गाड़ दिए जाने और जिसमें विश्वास के द्वारा परमेश्वर की सामर्थ्य में तुम को जिलाया गया, जिसने उसको मरे हुओं में से जिलाया।		
51002013	51002013	और तुम, जो अपने शरीर के अपराधों में और खतनारहित होने के कारण मरे हुए थे, उसने तुम्हें उसके साथ जिलाया और {हमारे} सब अपराधों को क्षमा कर दिया,		
51002014	51002014	और हमारे विरुद्ध उन आदेशों के लिखित अभिलेख को रद्द कर दिया, जो हमारे विरोध में थे, और उसने उसे {हमारे} बीच से निकाल दिया, और उसे क्रूस पर जड़ दिया।		
51002015	51002015	और शासकों तथा अधिकारियों को नंगा करके, उनके ऊपर क्रूस पर विजय प्राप्त करके, उसने उनका सार्वजनिक तमाशा बनाया।		
51002016	51002016	इसलिए, कोई भी जन खाने में या पीने में या किसी पर्व या नए चाँद या सब्त के दिन के विषय में तुम्हारा न्याय न करे,		
51002017	51002017	जो कि आने वाली बातों की छाया हैं, परन्तु देह मसीह की {है}।		
51002018	51002018	झूठी विनम्रता और स्वर्गदूतों की उपासना से प्रसन्न होने वाला कोई भी व्यक्ति, उन बातों पर स्थिर होकर जो उसने देखी हैं, तुम्हारे पुरस्कार से तुम्हें वंचित न करे, जो अपने शारीरिक मन से अकारण फूला हुआ हो गया है		
51002019	51002019	और उस सिर को पकड़े हुए नहीं है, जिस से सम्पूर्ण देह की आपूर्ति होती है और जो जोड़ों तथा अस्थि-बन्धन के माध्यम से एक साथ गठी हुई है, और परमेश्वर की उन्नति के साथ वृद्धि करती है।		
51002020	51002020	यदि तुम संसार के मौलिक सिद्धान्तों की ओर से मसीह के साथ मर गए हो, तो संसार में जीवन व्यतीत करते हुए, तुम इसके निर्णयों के अधीन क्यों होते हो:		
51002021	51002021	“तुम्हें पकड़ना नहीं है, और न ही चखना है, और न ही छूना है!”		
51002022	51002022	जो मनुष्यों की आज्ञाओं और शिक्षाओं के अनुसार उपयोग होते हुए पूर्णतः नाश होने के लिए हैं;		
51002023	51002023	जो कि, वास्तव में स्व-निर्मित धर्म में बुद्धि की बात और झूठी विनम्रता {और} देह की कठोरता है, इनका शारीरिक लालसाओं के विरुद्ध कोई मूल्य नहीं है।		
51003001	51003001	इसलिए, यदि तुम मसीह के साथ जिलाए गए, तो ऊपर की वस्तुओं की खोज करो, जहाँ मसीह परमेश्वर के दाहिने हाथ पर विराजमान है।		
51003002	51003002	ऊपर की वस्तुओं के विषय में सोचो, न कि पृथ्वी पर की वस्तुओं की।		
51003003	51003003	क्योंकि तुम मर गए हो, और तुम्हारा जीवन परमेश्वर में मसीह के साथ छिपा दिया गया है।		
51003004	51003004	जब मसीह, तुम्हारा जीवन, प्रकट होगा, तब तुम भी उसके साथ महिमा में प्रकट किए जाओगे।		
51003005	51003005	इसलिए, उन अंगों को मार डालो जो पृथ्वी पर {हैं}—यौन अनैतिकता, अशुद्धता, आवेश, बुरी इच्छा, और ईर्ष्या, जो कि मूर्तिपूजा है,		
51003006	51003006	जिसके कारण परमेश्वर का क्रोध आ रहा है,		
51003007	51003007	जिसमें तुम पिछले समय में तब चलते थे, जब तुम उनमें जीवन व्यतीत करते थे।		
51003008	51003008	परन्तु अब तुम्हें भी ऐसी सारी बातों को एक तरफ रख देना चाहिए—क्रोध, रोष, बुरी इच्छा, झूठी निन्दा, {और} तुम्हारे मुँह से निकलने वाली गन्दी बातें।		
51003009	51003009	एक दूसरे से झूठ मत बोलो, पुराने मनुष्यत्व को उसके कामों समेत उतारकर		
51003010	51003010	और नए मनुष्यत्व को पहनकर जो उसके स्वरूप के अनुसार ज्ञान में नया होता जाता है जिसने उसकी सृष्टि की;		
51003011	51003011	जहांँ कोई यूनानी और यहूदी, खतना और खतनारहित, जंगली, स्कूती, दास, स्वतंत्र नहीं है, परन्तु मसीह सब {है}, और सब में है।		
51003012	51003012	इसलिए, पवित्र और प्रिय, परमेश्वर के चुने हुए लोगों के रूप में, दया, कृपा, विनम्रता, कोमलता, {और} धीरज के अन्दरूनी अंगों को धारण करो,		
51003013	51003013	एक दूसरे की सह लो और यदि किसी व्यक्ति के पास किसी दूसरे के विरोध में कोई शिकायत हो तो एक दूसरे पर दयालु बनो; जैसे प्रभु ने भी तुम्हें क्षमा किया, वैसे ही तुम्हें भी करना चाहिए।		
51003014	51003014	परन्तु प्रेम, इन सब बातों से बढ़कर है, जो सिद्धता का बन्धन है।		
51003015	51003015	और मसीह की शान्ति तुम्हारे हृदयों पर शासन करे, जिसके लिए तुम भी एक देह में बुलाए गए थे, और धन्यवादी हो जाओ।		
51003016	51003016	मसीह का वचन तुम में बहुतायत से बसने पाए, और सब प्रकार की बुद्धि के साथ, और भजन, स्तुति, {और} आत्मिक गीतों को अपने हृदयों में परमेश्वर के प्रति धन्यवाद के साथ गाते हुए एक दूसरे को सिखाते रहो और चेतावनी देते रहो।		
51003017	51003017	और जो कुछ तुम वचन या कर्म से करो, और उसके द्वारा परमेश्वर पिता का धन्यवाद करते हुए, सब कुछ प्रभु यीशु के नाम से करो।		
51003018	51003018	हे पत्नियों, {अपने} पतियों के अधीन रहो, जैसा कि प्रभु में उचित है।		
51003019	51003019	हे पतियों, {अपनी} पत्नियों से प्रेम रखो, और उनके प्रति कड़वे मत बनो।		
51003020	51003020	हे बच्चों, सब बातों में {अपने} माता-पिता की आज्ञा मानो, क्योंकि यह प्रभु में प्रसन्न करने वाली बात है।		
51003021	51003021	हे पिताओं, अपने बच्चों को मत उकसाओ, जिससे कि वे हतोत्साहित न हो जाएँ।		
51003022	51003022	हे दासों, लोगों को प्रसन्न करने वालों के समान आँखों की सेवा से नहीं, परन्तु हृदय की ईमानदारी के साथ, प्रभु का भय मानते हुए, सब बातों में शरीर के अनुसार {तुम्हारे} स्वामियों का आज्ञापालन करो।		
51003023	51003023	जो कुछ तुम कर सकते हो, तन-मन से काम करो कि जैसे प्रभु के लिए करते हो और मनुष्यों के लिए नहीं,		
51003024	51003024	यह जानते हुए कि तुम्हें प्रभु की ओर से विरासत का प्रतिफल मिलेगा। तुम प्रभु मसीह की सेवा कर रहे हो।		
51003025	51003025	क्‍योंकि जो व्यक्ति अधर्म का काम करता है, वह वही प्राप्त करेगा जो उसने अधर्म के साथ किया, और वहाँ कोई पक्षपात नहीं है।		
51004001	51004001	हे स्वामियों, {अपने} दासों को वह दो जो सही और उचित {है}, यह जानते हुए कि स्वर्ग में तुम्हारा भी एक स्वामी है।		
51004002	51004002	लगातार प्रार्थना में लगे रहो, धन्यवाद करते हुए उसमें चौकस रहो,		
51004003	51004003	हमारे लिए भी एक साथ प्रार्थना करो, ताकि परमेश्वर हम पर वचन के लिए द्वार खोल दे, कि हम मसीह का रहस्य बताएँ, जिसके कारण मैं भी बन्धा हुआ हूँ,		
51004004	51004004	जिससे कि जैसा मुझे बोलना चाहिए, वैसा ही मैं स्पष्ट कर दूँ।		
51004005	51004005	समय को भुनाते हुए, बाहर वालों की ओर बुद्धिमानी से चलो,		
51004006	51004006	तुम्हारे वचन हमेशा अनुग्रह के साथ, नमक से सने हुए हों, यह जानने के लिए कि तुम्हारे लिए हर एक को उत्तर देना कितना आवश्यक है।		
51004007	51004007	मेरे विषय में सब बातें तुखिकुस तुम पर प्रकट करेगा, जो प्रिय भाई और विश्वासयोग्य सेवक और प्रभु में संगी दास है,		
51004008	51004008	जिसे मैंने इसी {कारण} से तुम्हारे पास भेजा है, ताकि तुम हमारे विषय में बातों को जान लो और इसलिए कि वह तुम्हारे हृदयों को प्रोत्साहित करे।		
51004009	51004009	उनेसिमुस के साथ में, जो विश्वासयोग्य और प्रिय भाई है, जो तुम्हारे बीच में से है, वे यहाँ की सब बातें तुम्हें बताएँगे।		
51004010	51004010	मेरा साथी कैदी अरिस्तर्खुस, तुम्हें नमस्कार करता है, और बरनबास का चचेरा भाई मरकुस (जिसके विषय में तुम्हें आदेश मिले हैं; यदि वह तुम्हारे पास आए, तो उसे ग्रहण करो),		
51004011	51004011	और यीशु जिसे यूस्तुस कहा जाता है। खतनावालों की ओर से परमेश्वर के राज्य के लिए केवल यही ऐसे सहकर्मी हैं, जो मेरे लिए सांत्वना ठहरे हैं।		
51004012	51004012	इपफ्रास तुम्हें नमस्कार करता है। वह तुम्हारे बीच में से ही {है}, और मसीह यीशु का सेवक है, जो हमेशा तुम्हारी ओर से प्रार्थनाओं में प्रयास करता है ताकि तुम परमेश्वर की सारी इच्छा में सिद्ध और पूर्णरूप से आश्वस्त हो सको।		
51004013	51004013	क्‍योंकि मैं उसके लिए गवाही देता हूँ इसलिए कि उसने तुम्हारी ओर से तथा जो लौदीकिया में रहते हैं, और जो हियरापुलिस में रहते हैं उनकी ओर बहुत कठिन परिश्रम किया है।		
51004014	51004014	प्रिय वैद्य लूका, तुम्हें नमस्कार करता है, और देमास भी।		
51004015	51004015	लौदीकिया में रहने वाले भाइयों को, और नुमफास को, तथा उसके घर की कलीसिया को नमस्कार करना।		
51004016	51004016	और जब यह पत्र तुम्हारे बीच में पढ़ा जा चुका हो, तो सुनिश्चित करना कि वह लौदीकिया की कलीसिया में भी पढ़ा जाए, और यह कि जो लौदीकिया का हो उसे तुम भी पढ़ना।		
51004017	51004017	और अरखिप्पुस से कहना, “जो सेवा तुझे प्रभु में मिली है उस पर ध्यान दे, कि तू उसे पूरा करे।”		
51004018	51004018	यह अभिवादन मुझ—पौलुस के हाथ से ही लिखा गया है। मेरी जंजीरों को स्मरण रखना। तुम पर अनुग्रह {बना रहे}।		
52001001	52001001	पौलुस और सिलवानुस और तीमुथियुस की ओर से परमेश्वर पिता और प्रभु यीशु मसीह में पाई जाने वाली थिस्सलुनीकियों की कलीसिया के नाम। तुम्हें अनुग्रह और शान्ति मिले।		
52001002	52001002	हमारी प्रार्थनाओं में लगातार तुम्हारा उल्लेख करते हुए, हम सर्वदा तुम सब के लिए परमेश्वर का धन्यवाद करते हैं,		
52001003	52001003	हमारे परमेश्वर और पिता के सम्मुख हमारे प्रभु यीशु मसीह में तुम्हारे विश्वास के काम और प्रेम के परिश्रम और आशा की दृढ़ता को स्मरण करते हुए;		
52001004	52001004	परमेश्वर द्वारा प्रेम किए गए भाइयों, तुम्हारा चुना जाना जानते हुए,		
52001005	52001005	क्योंकि हमारा सुसमाचार तुम्हारे पास केवल वचन के रूप में नहीं, परन्तु सामर्थ्य और पवित्र आत्मा में और बड़े निश्चय में भी आया—जैसा कि तुम जानते हो कि तुम्हारी खातिर हम तुम्हारे ही मध्य में किस प्रकार के मनुष्य थे।		
52001006	52001006	और बड़े क्लेश में वचन को ग्रहण करके, पवित्र आत्मा के आनन्द के साथ, तुम हमारा और प्रभु का अनुसरण करने वाले बन गए।		
52001007	52001007	जिसके परिणामस्वरूप, मकिदुनिया के और अखाया के उन सब के लिए जो विश्वास करते हैं तुम एक उदाहरण बन गए।		
52001008	52001008	क्योंकि तेरे द्वारा केवल मकिदुनिया में से और अखाया में से ही प्रभु का वचन नहीं सुनाया गया, परन्तु परमेश्वर के प्रति तुम्हारा विश्वास प्रत्येक स्थान में पहुँच गया है। इसलिए, हमें कुछ भी कहने की आवश्यकता नहीं है।		
52001009	52001009	क्योंकि वे स्वयं ही हमारे विषय में खबर देते हैं कि तुम्हारे पास हमें किस प्रकार का स्वागत-सत्कार प्राप्त हुआ और किस प्रकार तुम मूर्तियों से परमेश्वर की ओर मुड़े कि जीवित और सच्चे परमेश्वर की सेवा करो		
52001010	52001010	और उसके पुत्र—यीशु की स्वर्ग से प्रतीक्षा करो, जिसे उसने मृतकों में से जिलाया, जो हमें आनेवाले प्रकोप से बचाता है।		
52002001	52002001	क्योंकि हे भाइयों, तुम स्वयं ही जानते हो कि हमारा तुम्हारे पास आना व्यर्थ नहीं रहा।		
52002002	52002002	परन्तु जैसा कि तुम जानते हो, कि पहले फिलिप्पी में कष्ट सहने और लज्जापूर्ण बर्ताव झेलने के बाद, हम तुम्हें बड़े संघर्ष में परमेश्वर का सुसमाचार बताने के लिए हम अपने परमेश्वर में होकर साहसी थे।		
52002003	52002003	क्‍योंकि हमारा उपदेश न तो भूल से, और न अशुद्धता से, और न छल से था,		
52002004	52002004	परन्‍तु जिस प्रकार परमेश्वर के द्वारा हमें सुसमाचार सौंपे जाने के लिये परखा गया है, इसलिए हम मनुष्यों को नहीं, परन्तु परमेश्वर को प्रसन्न करने के लिए बोलते हैं, उसे जो हमारे हृदयों को परखता है।		
52002005	52002005	क्योंकि जैसा कि तुम जानते हो उस समय हम न तो चापलूसी के वचनों के साथ, और न किसी लालच के बहाने के साथ आए—परमेश्वर गवाह {है}—		
52002006	52002006	और न मनुष्यों की ओर से आदर की खोज की, न तुम से, न और किसी से,		
52002007	52002007	मसीह के प्रेरितों के रूप में बोझ बनने में सक्षम होने पर भी; परन्तु जैसे कोई माता अपनी स्वयं की सन्तानों को सांत्वना देती है, हम भी तुम्हारे मध्य में छोटे बालक बन गए।		
52002008	52002008	तुम्हारे लिए इस प्रकार स्नेह रखते हुए, हमें तुम्हें न केवल परमेश्वर का सुसमाचार, परन्तु अपनी आत्माएँ भी प्रदान करने में प्रसन्नता हुई। क्‍योंकि तुम हमारे प्रिय हो गए थे।		
52002009	52002009	क्‍योंकि हे भाइयों, तुम हमारी मजदूरी और कठिन परिश्रम को स्‍मरण रखते हो, कि रात और दिन काम करते हुए हम ने तुम पर परमेश्वर का सुसमाचार प्रचार किया, ताकि तुम में से किसी पर बोझ न पड़े।		
52002010	52002010	तुम गवाह {हो} और {वैसे ही} परमेश्वर भी है, कि तुम विश्वास करने वालों के प्रति हम कितने पवित्र, और धर्मी, और निर्दोष बन गए,		
52002011	52002011	जैसा कि तुम जानते हो कि जैसे एक पिता अपनी सन्तानों के साथ, वैसे ही हम तुम में से हर एक के साथ करते हैं,		
52002012	52002012	तुम्हें उपदेश देते हैं और तुम्हें प्रोत्साहित करते हैं और तुम्हारे परमेश्वर के योग्य चाल चलने के विषय में गवाही देते हैं, जो तुम्हें अपने राज्य और महिमा में बुला रहा है।		
52002013	52002013	और इसी कारण से, हम लगातार परमेश्वर का धन्यवाद भी करते हैं, कि परमेश्वर के वचन को हम से सुनकर ग्रहण करके, तुम ने इसे मनुष्य के वचन {के जैसे} नहीं, परन्तु जैसे वह सच्चा है वैसे ही स्वीकार किया, परमेश्वर का वह वचन जो तुम विश्वास करने वालों में भी काम कर रहा है।		
52002014	52002014	क्योंकि हे भाइयों, तुम परमेश्वर की उन कलीसियाओं का अनुसरण करने वाले बनो जो मसीह यीशु में यहूदिया में स्थित हैं, क्योंकि इन्हीं बातों में जैसा उन्होंने भी यहूदियों की ओर से, वैसा ही तुम ने भी अपने देशवासियों की ओर से दु:ख उठाया,		
52002015	52002015	जिन्होंने प्रभु यीशु और भविष्यद्वक्ताओं दोनों को मार डाला, और हमें भी सताया, और परमेश्वर उनसे प्रसन्न नहीं है और वे सब मनुष्यों से बैर रखते {हैं},		
52002016	52002016	और हमें अन्यजातियों से बात करने से मना करते हैं ताकि वे उद्धार पा सकें, कि हमेशा अपने पापों से भरे रहें। परन्तु उन पर क्रोध अन्त तक आ पहुँचा है।		
52002017	52002017	परन्तु हे भाइयों, हम तुम से एक घण्टे के समय के लिए चेहरे के द्वारा अलग किए गए, हृदय में नहीं, और अत्यन्त अभिलाषा में, तुम्हारे चेहरों को देखने के लिए अति उत्सुक हो गए हैं।		
52002018	52002018	क्योंकि हम ने—वास्तव में मुझ, पौलुस ने, एक बार और दो बार— तुम्हारे पास आने की अभिलाषा की, परन्तु शैतान ने हमें रोक दिया।		
52002019	52002019	क्योंकि हमारी आशा या आनन्द या घमण्ड का मुकुट क्या {है}? या {क्या} यह हमारे प्रभु यीशु के सामने उसकी वापसी पर तुम ही न हो?		
52002020	52002020	क्योंकि हमारी महिमा और आनन्द तुम ही हो।		
52003001	52003001	इसलिए, जब यह और न सहा गया, तो हम ने एथेंस में पीछे अकेले छूट जाना ही भला समझा,		
52003002	52003002	और हम ने तीमुथियुस को भेजा, जो हमारा भाई और मसीह के सुसमाचार में परमेश्वर का सेवक है, कि तुम्हारे विश्वास के विषय में तुम्हें दृढ़ करे और सांत्वना दे,		
52003003	52003003	कि कोई भी जन इन क्लेशों से घबरा न जाए। क्योंकि तुम स्वयं ही जानते हो कि हमें इसी के लिए नियुक्त किया गया है।		
52003004	52003004	क्योंकि यहाँ तक कि जब हम तुम्हारे साथ थे, तब हम पहले से ही तुम को बता रहे थे कि हम क्लेशों से पीड़ित होने वाले हैं, और ऐसा ही हुआ, जैसा कि तुम जानते भी हो।		
52003005	52003005	इस कारण, मैंने इसे और नहीं सहा, और तुम्हारे विश्वास के विषय में जानने को भेजा, कहीं ऐसा न हो कि परीक्षा करने वाले ने तुम्हारी परीक्षा ली हो, और हमारा परिश्रम व्यर्थ चला गया हो।		
52003006	52003006	परन्तु अभी-अभी तीमुथियुस तुम्हारे पास से हमारे पास आया है, और तुम्हारे विश्वास तथा प्रेम का शुभ सन्देश हमारे पास लाया है, और यह कि तुम्हारे पास हमेशा हमारी अच्छी यादें हैं, और हमें वैसे ही देखने की लालसा करते हो जैसे हम भी, तुम्हें देखने की।		
52003007	52003007	इस कारण हे भाइयों, हम ने अपने सब संकट और क्लेश में, तुम्हारे विश्‍वास के कारण तुम्हारे द्वारा शान्ति पाई।		
52003008	52003008	क्‍योंकि यदि तुम स्वयं प्रभु में दृढ़ बने रहो तो अब हम जीवित हैं।		
52003009	52003009	क्योंकि हम तुम्हारे विषय में उस सम्पूर्ण आनन्द के लिए परमेश्वर को क्या धन्यवाद देने में सक्षम हैं जिसमें हम अपने परमेश्वर के सम्मुख तुम्हारे कारण आनन्दित होते हैं,		
52003010	52003010	रात और दिन ईमानदारी से विनती करते हैं, तुम्हारा चेहरा देखने के लिए और वह उपलब्ध करवाने के लिए जिसकी तुम्हारे विश्वास में कमी {है}?		
52003011	52003011	परन्तु स्वयं हमारा परमेश्वर और पिता तथा हमारा प्रभु यीशु हमारे पथ को तुम तक मार्गदर्शित करे।		
52003012	52003012	अब प्रभु तुम्हें बढ़ाए, और एक दूसरे के लिए तथा सब के लिए प्रेम में बढ़ते जाओ, जैसा हम भी तुम से करते हैं,		
52003013	52003013	कि तुम्हारे हृदयों को दृढ़ करें, कि हमारे परमेश्वर और पिता के सम्मुख पवित्रता में निर्दोष ठहराएँ, जब हमारा प्रभु यीशु अपने सब पवित्र लोगों के साथ आता है। आमीन!		
52004001	52004001	इसलिए अन्ततः हे भाइयों, हम प्रभु यीशु में तुम से विनती करते और समझाते हैं, कि जैसा तुम ने हम से इस विषय में ग्रहण किया, कि तुम्हारे लिए योग्य चाल चलना और परमेश्वर को प्रसन्न करना कितना आवश्यक है (जैसा कि तुम चलते भी हो), ताकि तुम और भी बढ़ते जाओ।		
52004002	52004002	क्‍योंकि तुम जानते हो कि हम ने प्रभु यीशु के द्वारा तुम्हें कौन-सी आज्ञाएँ दी हैं।		
52004003	52004003	क्योंकि तुम्हारा पवित्रीकरण, यह परमेश्वर की इच्छा है: तुम्हें यौन अनैतिकता से दूर रखना;		
52004004	52004004	कि तुम में से हर एक जन यह जान ले कि पवित्रता और आदर के साथ वह अपने पात्र का अधिकारी है,		
52004005	52004005	वासना की लालसा में नहीं (ठीक वैसे ही जैसे अन्यजाति भी करते हैं जो परमेश्वर को नहीं जानते हैं);		
