id	target_verse	token
 019006003006	019006003	o
 019006003007	019006003	lord
 019006003008	019006003	,
 019006003009	019006003	for
 019006003010	019006003	i
 019006003011	019006003	am
 019006003012	019006003	weak
 019006003013	019006003	:
 019006003014	019006003	heal
 019006003015	019006003	me
 019006003016	019006003	,
 019006003017	019006003	o
 019006003018	019006003	lord
 019006003019	019006003	,
 019006003020	019006003	for
 019006003021	019006003	my
 019006003022	019006003	bones
 019006003023	019006003	are
 019006003024	019006003	troubled
 019006003025	019006003	.
 019006004001	019006004	and
 019006004002	019006004	my
 019006004003	019006004	soul
 019006004004	019006004	is
 019006004005	019006004	troubled
 019006004006	019006004	exceedingly
 019006004007	019006004	:
 019006004008	019006004	but
 019006004009	019006004	thou
 019006004010	019006004	,
 019006004011	019006004	o
 019006004012	019006004	lord
 019006004013	019006004	,
 019006004014	019006004	how
 019006004015	019006004	long
 019006004016	019006004	?
 019006005001	019006005	turn
 019006005002	019006005	to
 019006005003	019006005	me
 019006005004	019006005	,
 019006005005	019006005	o
 019006005006	019006005	lord
 019006005007	019006005	,
 019006005008	019006005	and
 019006005009	019006005	deliver
 019006005010	019006005	my
 019006005011	019006005	soul
 019006005012	019006005	:
 019006005013	019006005	o
 019006005014	019006005	save
 019006005015	019006005	me
 019006005016	019006005	for
 019006005017	019006005	thy
 019006005018	019006005	mercy’s
 019006005019	019006005	sake
 019006005020	019006005	.
 019006006001	019006006	for
 019006006002	019006006	there
 019006006003	019006006	is
 019006006004	019006006	no
 019006006005	019006006	one
 019006006006	019006006	in
 019006006007	019006006	death
 019006006008	019006006	,
 019006006009	019006006	that
 019006006010	019006006	is
 019006006011	019006006	mindful
 019006006012	019006006	of
 019006006013	019006006	thee
 019006006014	019006006	:
 019006006015	019006006	and
 019006006016	019006006	who
 019006006017	019006006	shall
 019006006018	019006006	confess
 019006006019	019006006	to
 019006006020	019006006	thee
 019006006021	019006006	in
 019006006022	019006006	hell
 019006006023	019006006	?
 019006007001	019006007	i
 019006007002	019006007	have
 019006007003	019006007	laboured
 019006007004	019006007	in
 019006007005	019006007	my
 019006007006	019006007	groanings
 019006007007	019006007	,
 019006007008	019006007	every
 019006007009	019006007	night
 019006007010	019006007	i
 019006007011	019006007	will
 019006007012	019006007	wash
 019006007013	019006007	my
 019006007014	019006007	bed
 019006007015	019006007	:
 019006007016	019006007	i
 019006007017	019006007	will
 019006007018	019006007	water
 019006007019	019006007	my
 019006007020	019006007	couch
 019006007021	019006007	with
 019006007022	019006007	my
 019006007023	019006007	tears
 019006007024	019006007	.
 019006008001	019006008	my
 019006008002	019006008	eye
 019006008003	019006008	is
 019006008004	019006008	troubled
 019006008005	019006008	through
 019006008006	019006008	indignation
 019006008007	019006008	:
 019006008008	019006008	i
 019006008009	019006008	have
 019006008010	019006008	grown
 019006008011	019006008	old
 019006008012	019006008	amongst
 019006008013	019006008	all
 019006008014	019006008	my
 019006008015	019006008	enemies
 019006008016	019006008	.
 019006009001	019006009	depart
 019006009002	019006009	from
 019006009003	019006009	me
 019006009004	019006009	,
 019006009005	019006009	all
 019006009006	019006009	ye
 019006009007	019006009	workers
 019006009008	019006009	of
 019006009009	019006009	iniquity
 019006009010	019006009	:
 019006009011	019006009	for
 019006009012	019006009	the
 019006009013	019006009	lord
 019006009014	019006009	hath
 019006009015	019006009	heard
 019006009016	019006009	the
 019006009017	019006009	voice
 019006009018	019006009	of
 019006009019	019006009	my
 019006009020	019006009	weeping
 019006009021	019006009	.
 019006010001	019006010	the
 019006010002	019006010	lord
 019006010003	019006010	hath
 019006010004	019006010	heard
 019006010005	019006010	my
 019006010006	019006010	supplication
 019006010007	019006010	:
 019006010008	019006010	the
 019006010009	019006010	lord
 019006010010	019006010	hath
 019006010011	019006010	received
 019006010012	019006010	my
 019006010013	019006010	prayer
 019006010014	019006010	.
 019006011001	019006011	let
 019006011002	019006011	all
 019006011003	019006011	my
 019006011004	019006011	enemies
 019006011005	019006011	be
 019006011006	019006011	ashamed
 019006011007	019006011	,
 019006011008	019006011	and
 019006011009	019006011	be
 019006011010	019006011	very
 019006011011	019006011	much
 019006011012	019006011	troubled
 019006011013	019006011	:
 019006011014	019006011	let
 019006011015	019006011	them
 019006011016	019006011	be
 019006011017	019006011	turned
 019006011018	019006011	back
 019006011019	019006011	,
 019006011020	019006011	and
 019006011021	019006011	be
 019006011022	019006011	ashamed
 019006011023	019006011	very
 019006011024	019006011	speedily
 019006011025	019006011	.
 019007001001	019007001	the
 019007001002	019007001	psalm
 019007001003	019007001	of
 019007001004	019007001	david
 019007001005	019007001	which
 019007001006	019007001	he
 019007001007	019007001	sung
 019007001008	019007001	to
 019007001009	019007001	the
 019007001010	019007001	lord
 019007001011	019007001	for
 019007001012	019007001	the
 019007001013	019007001	words
 019007001014	019007001	of
 019007001015	019007001	chusi
 019007001016	019007001	the
 019007001017	019007001	son
 019007001018	019007001	of
 019007001019	019007001	jemini
 019007001020	019007001	.
 019007001021	019007001	[
 019007001022	019007001	2
 019007001023	019007001	kings
 019007001024	019007001	16
 019007001025	019007001	]
 019007002001	019007002	o
 019007002002	019007002	lord
 019007002003	019007002	my
 019007002004	019007002	god
 019007002005	019007002	,
 019007002006	019007002	in
 019007002007	019007002	thee
 019007002008	019007002	have
 019007002009	019007002	i
 019007002010	019007002	put
 019007002011	019007002	my
 019007002012	019007002	trust
 019007002013	019007002	:
 019007002014	019007002	save
 019007002015	019007002	me
 019007002016	019007002	from
 019007002017	019007002	all
 019007002018	019007002	them
 019007002019	019007002	that
 019007002020	019007002	persecute
 019007002021	019007002	me
 019007002022	019007002	,
 019007002023	019007002	and
 019007002024	019007002	deliver
 019007002025	019007002	me
 019007002026	019007002	.
 019007003001	019007003	lest
 019007003002	019007003	at
 019007003003	019007003	any
 019007003004	019007003	time
 019007003005	019007003	he
 019007003006	019007003	seize
 019007003007	019007003	upon
 019007003008	019007003	my
 019007003009	019007003	soul
 019007003010	019007003	like
 019007003011	019007003	a
 019007003012	019007003	lion
 019007003013	019007003	,
 019007003014	019007003	while
 019007003015	019007003	there
 019007003016	019007003	is
 019007003017	019007003	no
 019007003018	019007003	one
 019007003019	019007003	to
 019007003020	019007003	redeem
 019007003021	019007003	me
 019007003022	019007003	,
 019007003023	019007003	nor
 019007003024	019007003	to
 019007003025	019007003	save
 019007003026	019007003	.
 019007004001	019007004	o
 019007004002	019007004	lord
 019007004003	019007004	my
 019007004004	019007004	god
 019007004005	019007004	,
 019007004006	019007004	if
 019007004007	019007004	i
 019007004008	019007004	have
 019007004009	019007004	done
 019007004010	019007004	this
 019007004011	019007004	thing
 019007004012	019007004	,
 019007004013	019007004	if
 019007004014	019007004	there
 019007004015	019007004	be
 019007004016	019007004	iniquity
 019007004017	019007004	in
 019007004018	019007004	my
 019007004019	019007004	hands
 019007004020	019007004	:
 019007005001	019007005	if
 019007005002	019007005	i
 019007005003	019007005	have
 019007005004	019007005	rendered
 019007005005	019007005	to
 019007005006	019007005	them
 019007005007	019007005	that
 019007005008	019007005	repaid
 019007005009	019007005	me
 019007005010	019007005	evils
 019007005011	019007005	,
 019007005012	019007005	let
 019007005013	019007005	me
 019007005014	019007005	deservedly
 019007005015	019007005	fall
 019007005016	019007005	empty
 019007005017	019007005	before
 019007005018	019007005	my
 019007005019	019007005	enemies
 019007005020	019007005	.
 019007006001	019007006	let
 019007006002	019007006	the
 019007006003	019007006	enemy
 019007006004	019007006	pursue
 019007006005	019007006	my
 019007006006	019007006	soul
 019007006007	019007006	,
 019007006008	019007006	and
 019007006009	019007006	take
 019007006010	019007006	it
 019007006011	019007006	,
 019007006012	019007006	and
 019007006013	019007006	tread
 019007006014	019007006	down
 019007006015	019007006	my
 019007006016	019007006	life
 019007006017	019007006	on
 019007006018	019007006	the
 019007006019	019007006	earth
 019007006020	019007006	,
 019007006021	019007006	and
 019007006022	019007006	bring
 019007006023	019007006	down
 019007006024	019007006	my
 019007006025	019007006	glory
 019007006026	019007006	to
 019007006027	019007006	the
 019007006028	019007006	dust
 019007006029	019007006	.
 019007007001	019007007	rise
 019007007002	019007007	up
 019007007003	019007007	,
 019007007004	019007007	o
 019007007005	019007007	lord
 019007007006	019007007	,
 019007007007	019007007	in
 019007007008	019007007	thy
 019007007009	019007007	anger
 019007007010	019007007	:
 019007007011	019007007	and
 019007007012	019007007	be
 019007007013	019007007	thou
 019007007014	019007007	exalted
 019007007015	019007007	in
 019007007016	019007007	the
 019007007017	019007007	borders
 019007007018	019007007	of
 019007007019	019007007	my
 019007007020	019007007	enemies
 019007007021	019007007	.
 019007007022	019007007	and
 019007007023	019007007	arise
 019007007024	019007007	,
 019007007025	019007007	o
 019007007026	019007007	lord
 019007007027	019007007	my
 019007007028	019007007	god
 019007007029	019007007	,
 019007007030	019007007	in
 019007007031	019007007	the
 019007007032	019007007	precept
 019007007033	019007007	which
 019007007034	019007007	thou
 019007007035	019007007	hast
 019007007036	019007007	commanded
 019007007037	019007007	:
 019007008001	019007008	and
 019007008002	019007008	a
 019007008003	019007008	congregation
 019007008004	019007008	of
 019007008005	019007008	people
 019007008006	019007008	shall
 019007008007	019007008	surround
 019007008008	019007008	thee
 019007008009	019007008	.
 019007008010	019007008	and
 019007008011	019007008	for
 019007008012	019007008	their
 019007008013	019007008	sakes
 019007008014	019007008	return
 019007008015	019007008	thou
 019007008016	019007008	on
 019007008017	019007008	high
 019007008018	019007008	.
 019007009001	019007009	the
 019007009002	019007009	lord
 019007009003	019007009	judgeth
 019007009004	019007009	the
 019007009005	019007009	people
 019007009006	019007009	.
 019007009007	019007009	judge
 019007009008	019007009	me
 019007009009	019007009	,
 019007009010	019007009	o
 019007009011	019007009	lord
 019007009012	019007009	,
 019007009013	019007009	according
 019007009014	019007009	to
 019007009015	019007009	my
 019007009016	019007009	justice
 019007009017	019007009	,
 019007009018	019007009	and
 019007009019	019007009	according
 019007009020	019007009	to
 019007009021	019007009	my
 019007009022	019007009	innocence
 019007009023	019007009	in
 019007009024	019007009	me
 019007009025	019007009	.
 019007010001	019007010	the
 019007010002	019007010	wickedness
 019007010003	019007010	of
 019007010004	019007010	sinners
 019007010005	019007010	shall
 019007010006	019007010	be
 019007010007	019007010	brought
 019007010008	019007010	to
 019007010009	019007010	nought
 019007010010	019007010	:
 019007010011	019007010	and
 019007010012	019007010	thou
 019007010013	019007010	shalt
 019007010014	019007010	direct
 019007010015	019007010	the
 019007010016	019007010	just
 019007010017	019007010	:
 019007010018	019007010	the
 019007010019	019007010	searcher
 019007010020	019007010	of
 019007010021	019007010	hearts
 019007010022	019007010	and
 019007010023	019007010	reins
 019007010024	019007010	is
 019007010025	019007010	god
 019007010026	019007010	.
 019007011001	019007011	just
 019007011002	019007011	is
 019007011003	019007011	my
 019007011004	019007011	help
 019007011005	019007011	from
 019007011006	019007011	the
 019007011007	019007011	lord
 019007011008	019007011	:
 019007011009	019007011	who
 019007011010	019007011	saveth
 019007011011	019007011	the
 019007011012	019007011	upright
 019007011013	019007011	of
 019007011014	019007011	heart
 019007011015	019007011	.
 019007012001	019007012	god
 019007012002	019007012	is
 019007012003	019007012	a
 019007012004	019007012	just
 019007012005	019007012	judge
 019007012006	019007012	,
 019007012007	019007012	strong
 019007012008	019007012	and
 019007012009	019007012	patient
 019007012010	019007012	:
 019007012011	019007012	is
 019007012012	019007012	he
 019007012013	019007012	angry
 019007012014	019007012	every
