id	source_verse	text
01023017034	01023017	,
01023018001	01023018	владением
01023018002	01023018	Авраамовым
01023018003	01023018	пред
01023018004	01023018	очами
01023018005	01023018	сынов
01023018006	01023018	Хета
01023018007	01023018	,
01023018008	01023018	всех
01023018009	01023018	входящих
01023018010	01023018	во
01023018011	01023018	врата
01023018012	01023018	города
01023018013	01023018	его
01023018014	01023018	.
01023019001	01023019	После
01023019002	01023019	сего
01023019003	01023019	Авраам
01023019004	01023019	похоронил
01023019005	01023019	Сарру
01023019006	01023019	,
01023019007	01023019	жену
01023019008	01023019	свою
01023019009	01023019	,
01023019010	01023019	в
01023019011	01023019	пещере
01023019012	01023019	поля
01023019013	01023019	в
01023019014	01023019	Махпеле
01023019015	01023019	,
01023019016	01023019	против
01023019017	01023019	Мамре
01023019018	01023019	,
01023019019	01023019	что
01023019020	01023019	ныне
01023019021	01023019	Хеврон
01023019022	01023019	,
01023019023	01023019	в
01023019024	01023019	земле
01023019025	01023019	Ханаанской
01023019026	01023019	.
01023020001	01023020	Так
01023020002	01023020	достались
01023020003	01023020	Аврааму
01023020004	01023020	от
01023020005	01023020	сынов
01023020006	01023020	Хетовых
01023020007	01023020	поле
01023020008	01023020	и
01023020009	01023020	пещера
01023020010	01023020	,
01023020011	01023020	которая
01023020012	01023020	на
01023020013	01023020	нем
01023020014	01023020	,
01023020015	01023020	в
01023020016	01023020	собственность
01023020017	01023020	для
01023020018	01023020	погребения
01023020019	01023020	.
01024001001	01024001	Авраам
01024001002	01024001	был
01024001003	01024001	уже
01024001004	01024001	стар
01024001005	01024001	и
01024001006	01024001	в
01024001007	01024001	летах
01024001008	01024001	преклонных
01024001009	01024001	.
01024001010	01024001	Господь
01024001011	01024001	благословил
01024001012	01024001	Авраама
01024001013	01024001	всем
01024001014	01024001	.
01024002001	01024002	И
01024002002	01024002	сказал
01024002003	01024002	Авраам
01024002004	01024002	рабу
01024002005	01024002	своему
01024002006	01024002	,
01024002007	01024002	старшему
01024002008	01024002	в
01024002009	01024002	доме
01024002010	01024002	его
01024002011	01024002	,
01024002012	01024002	управлявшему
01024002013	01024002	всем
01024002014	01024002	,
01024002015	01024002	что
01024002016	01024002	у
01024002017	01024002	него
01024002018	01024002	было
01024002019	01024002	:
01024002020	01024002	положи
01024002021	01024002	руку
01024002022	01024002	твою
01024002023	01024002	под
01024002024	01024002	стегно
01024002025	01024002	мое
01024003001	01024003	и
01024003002	01024003	клянись
01024003003	01024003	мне
01024003004	01024003	Господом
01024003005	01024003	,
01024003006	01024003	Богом
01024003007	01024003	неба
01024003008	01024003	и
01024003009	01024003	Богом
01024003010	01024003	земли
01024003011	01024003	,
01024003012	01024003	что
01024003013	01024003	ты
01024003014	01024003	не
01024003015	01024003	возьмешь
01024003016	01024003	сыну
01024003017	01024003	моему
01024003018	01024003	[
01024003019	01024003	Исааку
01024003020	01024003	]
01024003021	01024003	жены
01024003022	01024003	из
01024003023	01024003	дочерей
01024003024	01024003	Хананеев
01024003025	01024003	,
01024003026	01024003	среди
01024003027	01024003	которых
01024003028	01024003	я
01024003029	01024003	живу
01024003030	01024003	,
01024004001	01024004	но
01024004002	01024004	пойдешь
01024004003	01024004	в
01024004004	01024004	землю
01024004005	01024004	мою
01024004006	01024004	,
01024004007	01024004	на
01024004008	01024004	родину
01024004009	01024004	мою
01024004010	01024004	[
01024004011	01024004	и
01024004012	01024004	к
01024004013	01024004	племени
01024004014	01024004	моему
01024004015	01024004	]
01024004016	01024004	,
01024004017	01024004	и
01024004018	01024004	возьмешь
01024004019	01024004	[
01024004020	01024004	оттуда
01024004021	01024004	]
01024004022	01024004	жену
01024004023	01024004	сыну
01024004024	01024004	моему
01024004025	01024004	Исааку
01024004026	01024004	.
01024005001	01024005	Раб
01024005002	01024005	сказал
01024005003	01024005	ему
01024005004	01024005	:
01024005005	01024005	может
01024005006	01024005	быть
01024005007	01024005	,
01024005008	01024005	не
01024005009	01024005	захочет
01024005010	01024005	женщина
01024005011	01024005	идти
01024005012	01024005	со
01024005013	01024005	мною
01024005014	01024005	в
01024005015	01024005	эту
01024005016	01024005	землю
01024005017	01024005	,
01024005018	01024005	должен
01024005019	01024005	ли
01024005020	01024005	я
01024005021	01024005	возвратить
01024005022	01024005	сына
01024005023	01024005	твоего
01024005024	01024005	в
01024005025	01024005	землю
01024005026	01024005	,
01024005027	01024005	из
01024005028	01024005	которой
01024005029	01024005	ты
01024005030	01024005	вышел
01024005031	01024005	?
01024006001	01024006	Авраам
01024006002	01024006	сказал
01024006003	01024006	ему
01024006004	01024006	:
01024006005	01024006	берегись
01024006006	01024006	,
01024006007	01024006	не
01024006008	01024006	возвращай
01024006009	01024006	сына
01024006010	01024006	моего
01024006011	01024006	туда
01024006012	01024006	;
01024007001	01024007	Господь
01024007002	01024007	,
01024007003	01024007	Бог
01024007004	01024007	неба
01024007005	01024007	[
01024007006	01024007	и
01024007007	01024007	Бог
01024007008	01024007	земли
01024007009	01024007	]
01024007010	01024007	,
01024007011	01024007	Который
01024007012	01024007	взял
01024007013	01024007	меня
01024007014	01024007	из
01024007015	01024007	дома
01024007016	01024007	отца
01024007017	01024007	моего
01024007018	01024007	и
01024007019	01024007	из
01024007020	01024007	земли
01024007021	01024007	рождения
01024007022	01024007	моего
01024007023	01024007	,
01024007024	01024007	Который
01024007025	01024007	говорил
01024007026	01024007	мне
01024007027	01024007	и
01024007028	01024007	Который
01024007029	01024007	клялся
01024007030	01024007	мне
01024007031	01024007	,
01024007032	01024007	говоря
01024007033	01024007	:
01024007034	01024007	«
01024007035	01024007	[
01024007036	01024007	тебе
01024007037	01024007	и
01024007038	01024007	]
01024007039	01024007	потомству
01024007040	01024007	твоему
01024007041	01024007	дам
01024007042	01024007	сию
01024007043	01024007	землю
01024007044	01024007	»
01024007045	01024007	,
01024007046	01024007	–
01024007047	01024007	Он
01024007048	01024007	пошлет
01024007049	01024007	Ангела
01024007050	01024007	Своего
01024007051	01024007	пред
01024007052	01024007	тобою
01024007053	01024007	,
01024007054	01024007	и
01024007055	01024007	ты
01024007056	01024007	возьмешь
01024007057	01024007	жену
01024007058	01024007	сыну
01024007059	01024007	моему
01024007060	01024007	[
01024007061	01024007	Исааку
01024007062	01024007	]
01024007063	01024007	оттуда
01024007064	01024007	;
01024008001	01024008	если
01024008002	01024008	же
01024008003	01024008	не
01024008004	01024008	захочет
01024008005	01024008	женщина
01024008006	01024008	идти
01024008007	01024008	с
01024008008	01024008	тобою
01024008009	01024008	[
01024008010	01024008	в
01024008011	01024008	землю
01024008012	01024008	сию
01024008013	01024008	]
01024008014	01024008	,
01024008015	01024008	ты
01024008016	01024008	будешь
01024008017	01024008	свободен
01024008018	01024008	от
01024008019	01024008	сей
01024008020	01024008	клятвы
01024008021	01024008	моей
01024008022	01024008	;
01024008023	01024008	только
01024008024	01024008	сына
01024008025	01024008	моего
01024008026	01024008	не
01024008027	01024008	возвращай
01024008028	01024008	туда
01024008029	01024008	.
01024009001	01024009	И
01024009002	01024009	положил
01024009003	01024009	раб
01024009004	01024009	руку
01024009005	01024009	свою
01024009006	01024009	под
01024009007	01024009	стегно
01024009008	01024009	Авраама
01024009009	01024009	,
01024009010	01024009	господина
01024009011	01024009	своего
01024009012	01024009	,
01024009013	01024009	и
01024009014	01024009	клялся
01024009015	01024009	ему
01024009016	01024009	в
01024009017	01024009	сем
01024009018	01024009	.
01024010001	01024010	И
01024010002	01024010	взял
01024010003	01024010	раб
01024010004	01024010	из
01024010005	01024010	верблюдов
01024010006	01024010	господина
01024010007	01024010	своего
01024010008	01024010	десять
01024010009	01024010	верблюдов
01024010010	01024010	и
01024010011	01024010	пошел
01024010012	01024010	.
01024010013	01024010	В
01024010014	01024010	руках
01024010015	01024010	у
01024010016	01024010	него
01024010017	01024010	были
01024010018	01024010	также
01024010019	01024010	всякие
01024010020	01024010	сокровища
01024010021	01024010	господина
01024010022	01024010	его
01024010023	01024010	.
01024010024	01024010	Он
01024010025	01024010	встал
01024010026	01024010	и
01024010027	01024010	пошел
01024010028	01024010	в
01024010029	01024010	Месопотамию
01024010030	01024010	,
01024010031	01024010	в
01024010032	01024010	город
01024010033	01024010	Нахора
01024010034	01024010	,
01024011001	01024011	и
01024011002	01024011	остановил
01024011003	01024011	верблюдов
01024011004	01024011	вне
01024011005	01024011	города
01024011006	01024011	,
01024011007	01024011	у
01024011008	01024011	колодезя
01024011009	01024011	воды
01024011010	01024011	,
01024011011	01024011	под
01024011012	01024011	вечер
01024011013	01024011	,
01024011014	01024011	в
01024011015	01024011	то
01024011016	01024011	время
01024011017	01024011	,
01024011018	01024011	когда
01024011019	01024011	выходят
01024011020	01024011	женщины
01024011021	01024011	черпать
01024011022	01024011	[
01024011023	01024011	воду
01024011024	01024011	]
01024011025	01024011	,
01024012001	01024012	и
01024012002	01024012	сказал
01024012003	01024012	:
01024012004	01024012	Господи
